Start Time,Period (min),NE Name,Cell,L.RA.TA.UE.Index0 (None),L.RA.GrpA.Att (None),L.RA.GrpA.Resp (None),L.RA.GrpA.ContResolution (None),L.RA.GrpB.Att (None),L.RA.GrpB.Resp (None),L.RA.GrpB.ContResolution (None),L.RRC.ConnReq.Msg (None),L.RRC.ConnReq.Att (None),L.RRC.ConnReq.Att.Emc (None),L.RRC.ConnReq.Att.HighPri (None),L.RRC.ConnReq.Att.Mt (None),L.RRC.ConnReq.Att.MoSig (None),L.RRC.ConnReq.Att.MoData (None),L.RRC.ConnSetup (None),L.RRC.ConnReq.Succ (None),L.RRC.ConnReq.Succ.Emc (None),L.RRC.ConnReq.Succ.HighPri (None),L.RRC.ConnReq.Succ.Mt (None),L.RRC.ConnReq.Succ.MoSig (None),L.RRC.ConnReq.Succ.MoData (None),L.RRC.ConnReq.Att.DelayTol (None),L.RRC.ConnReq.Succ.DelayTol (None),L.RRC.ConnSetup.TimeAvg (ms),L.RRC.ConnReq.Msg.disc.FlowCtrl (None),L.RRC.ConnReq.Msg.disc.Illegal (None),L.RRC.SetupFail.NoReply (None),L.RRC.SetupFail.Rej (None),L.RRC.SetupFail.Rej.FlowCtrl (None),L.RRC.SetupFail.Rej.ForbidAc (None),L.RRC.SetupFail.Rej.MMEOverload (None),L.RRC.SetupFail.Rej.Other (None),L.RRC.SetupFail.ResFail (None),L.RRC.SetupFail.ResFail.CellBarred (None),L.RRC.SetupFail.ResFail.Other (None),L.RRC.SetupFail.ResFail.PUCCH (None),L.RRC.SetupFail.ResFail.SRS (None),L.RRC.SetupFail.ResFail.UserSpec (None),L.RRC.ConnReq.Max (None),L.S1Sig.ConnEst.Att (None),L.S1Sig.ConnEst.Succ (None),L.E-RAB.InitAttEst (None),L.E-RAB.InitSuccEst (None),L.E-RAB.SuccEst (None),L.E-RAB.AttEst (None),L.E-RAB.FailEst.MME (None),L.E-RAB.FailEst.TNL (None),L.E-RAB.FailEst.RNL (None),L.E-RAB.FailEst.X2AP (None),L.E-RAB.FailEst.Other (None),L.E-RAB.AbnormRel (None),L.E-RAB.NormRel (None),L.E-RAB.AbnormRel.Radio (None),L.E-RAB.AbnormRel.TNL (None),L.E-RAB.AbnormRel.Cong (None),L.E-RAB.AbnormRel.HOFailure (None),L.E-RAB.AbnormRel.MME (None),L.RA.TA.UE.Index1 (None),L.RA.TA.UE.Index10 (None),L.RA.TA.UE.Index11 (None),L.RA.TA.UE.Index2 (None),L.RA.TA.UE.Index3 (None),L.RA.TA.UE.Index4 (None),L.RA.TA.UE.Index5 (None),L.RA.TA.UE.Index6 (None),L.RA.TA.UE.Index7 (None),L.RA.TA.UE.Index8 (None),L.RA.TA.UE.Index9 (None),L.ChMeas.CQI.DL.0 (None),L.ChMeas.CQI.DL.1 (None),L.ChMeas.CQI.DL.10 (None),L.ChMeas.CQI.DL.11 (None),L.ChMeas.CQI.DL.12 (None),L.ChMeas.CQI.DL.13 (None),L.ChMeas.CQI.DL.14 (None),L.ChMeas.CQI.DL.15 (None),L.ChMeas.CQI.DL.2 (None),L.ChMeas.CQI.DL.3 (None),L.ChMeas.CQI.DL.4 (None),L.ChMeas.CQI.DL.5 (None),L.ChMeas.CQI.DL.6 (None),L.ChMeas.CQI.DL.7 (None),L.ChMeas.CQI.DL.8 (None),L.ChMeas.CQI.DL.9 (None),L.UL.Interference.Avg (dBm),L.UL.Interference.Max (dBm),L.UL.Interference.Min (dBm),L.Cell.Avail.Dur (s),L.Cell.Unavail.Dur.Sys (s),L.Cell.Unavail.Dur.Manual (s),L.Cell.Unavail.Dur.EnergySaving (s),L.Cell.Unavail.Dur.Sys.S1Fail (s),L.Traffic.User.Avg (None),L.Traffic.User.Max (None)
7/30/2021 23:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",14,26195,26194,7867,960,960,114,7690,7682,0,0,2613,2302,2767,7682,7671,0,0,2612,2292,2767,0,0,98,0,NIL,11,0,0,0,0,0,0,0,0,0,0,0,8,7671,7661,8535,8429,9502,9610,106,0,2,0,0,24,12407,24,0,0,0,0,40,0,0,173,384,543,602,7074,1239,0,0,21551,10152,287364,278389,273799,216809,157313,357590,14320,35097,55318,113828,132581,185869,295508,311047,-120,-101,-122,3600,0,0,0,0,51.069,81
7/31/2021 0:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,20167,20167,6757,633,633,48,6538,6531,0,0,2436,1805,2290,6531,6524,0,0,2436,1798,2290,0,0,82,0,NIL,7,0,0,0,0,0,0,0,0,0,0,0,8,6524,6521,7538,7447,8206,8297,91,0,0,0,0,12,10527,12,0,0,0,0,25,0,0,139,332,429,520,5739,1190,0,0,19972,7725,301744,270981,244646,182646,144112,311891,10447,29586,62863,112348,128863,192208,263843,265527,-121,-101,-123,3600,0,0,0,0,41.82,72
7/31/2021 1:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",8,18620,18620,6032,513,513,26,5884,5880,0,0,2183,1516,2181,5880,5860,0,0,2180,1500,2180,0,0,79,0,NIL,20,0,0,0,0,0,0,0,0,0,0,0,8,5860,5853,7130,7074,7722,7778,56,0,0,0,0,23,9302,23,0,0,0,0,4,0,0,103,244,325,386,4912,1223,0,0,16597,6075,280703,211137,224219,168979,115414,304560,10023,37831,85292,122654,155176,220463,327627,261626,-121,-102,-123,3600,0,0,0,0,36.479,56
7/31/2021 2:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,16333,16333,5320,584,584,8,5137,5136,0,0,1918,1176,2042,5136,5109,0,0,1917,1150,2042,0,0,74,0,NIL,27,0,0,0,0,0,0,0,0,0,0,0,6,5109,5107,6549,6498,6923,6975,52,0,0,0,0,6,8461,6,0,0,0,0,1,0,0,101,358,343,407,4004,1096,0,0,14709,7828,220422,192001,213951,147828,133588,473248,9570,32677,55756,72111,115276,216406,226463,177520,-121,-102,-123,3600,0,0,0,0,31.429,49
7/31/2021 3:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,16758,16757,5290,733,733,7,5087,5080,0,0,1967,1128,1985,5080,5069,0,0,1967,1117,1985,0,0,83,0,NIL,11,0,0,0,0,0,0,0,0,0,0,0,7,5069,5067,6613,6526,6964,7051,87,0,0,0,0,10,8445,10,0,0,0,0,1,0,0,116,370,435,259,3865,1195,0,0,13649,9671,274463,193553,195475,144627,118179,269763,17180,25613,57121,79987,112171,168418,207819,200560,-121,-102,-123,3600,0,0,0,0,26.487,42
7/31/2021 4:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,15081,15081,4414,438,438,7,4319,4315,0,0,1658,975,1682,4315,4301,0,0,1658,962,1681,0,0,56,0,NIL,14,0,0,0,0,0,0,0,0,0,0,0,7,4301,4299,5469,5430,5834,5874,39,0,1,0,0,4,7015,4,0,0,0,0,1,0,0,120,231,335,263,3218,1011,0,0,11311,11417,222855,198460,206969,122745,103011,397574,9256,41331,84305,111773,103525,164278,225542,221857,-121,-102,-123,3600,0,0,0,0,23.549,41
7/31/2021 5:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,18050,18050,4878,476,476,17,4803,4802,0,0,1746,1166,1890,4802,4799,0,0,1746,1164,1889,0,0,46,0,NIL,3,0,0,0,0,0,0,0,0,0,0,0,8,4800,4799,5983,5947,6450,6486,36,0,0,0,0,7,8187,7,0,0,0,0,3,0,0,176,258,378,264,3902,1107,0,0,14025,7639,303670,224000,234778,153246,89779,340226,8210,34104,65406,120580,116962,167277,282222,301642,-121,-98,-123,3600,0,0,0,0,30.863,54
7/31/2021 6:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,23121,23121,6396,730,730,14,6209,6204,0,0,2229,1855,2120,6204,6183,0,0,2229,1835,2119,0,0,60,0,NIL,21,0,0,0,0,0,0,0,0,0,0,0,8,6183,6178,7075,6966,7731,7841,108,0,2,0,0,12,10015,12,0,0,0,0,8,0,0,99,313,582,398,5101,1570,0,0,17859,10515,277470,257559,236967,169452,131054,418265,17185,34212,43711,85083,117127,190882,244267,244584,-120,-99,-122,3600,0,0,0,0,39.245,58
7/31/2021 7:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,27740,27740,8740,1333,1333,182,8222,8213,0,0,2823,2773,2617,8213,8191,0,0,2821,2759,2611,0,0,65,0,NIL,22,0,0,0,0,0,0,0,0,0,0,0,14,8191,8186,8907,8853,10103,10160,52,0,5,0,0,42,13016,42,0,0,0,0,9,0,0,147,328,917,776,6855,2246,0,0,29022,27904,297980,266002,274178,197279,139177,316210,32528,149481,118305,136481,236383,320047,286834,271445,-120,-99,-122,3600,0,0,0,0,53.971,91
7/31/2021 8:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",5,39408,39408,11108,1434,1434,86,10639,10632,0,0,3453,3707,3472,10632,10614,0,0,3451,3694,3469,0,0,86,0,NIL,18,0,0,0,0,0,0,0,0,0,0,0,14,10614,10606,11188,11099,12824,12914,86,0,4,0,0,59,17540,58,0,0,1,1,23,0,0,238,460,739,875,9863,2655,0,0,32056,31288,360501,337422,344808,262144,176945,354780,28737,104145,148035,172775,364005,423247,392237,364935,-120,-94,-122,3600,0,0,0,0,75.591,119
7/31/2021 9:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",8,51078,51077,12196,1711,1711,80,11585,11569,0,0,3617,4296,3656,11569,11524,0,0,3612,4260,3652,0,0,104,0,NIL,45,0,0,0,0,0,0,0,0,0,0,0,14,11525,11509,11656,11502,13456,13613,155,0,2,0,0,118,19477,118,0,0,0,0,59,0,0,214,591,680,938,11470,3028,0,0,41737,31183,436137,460566,510484,351710,223990,365625,30403,69916,132149,231627,305548,361085,446047,460529,-120,-97,-122,3600,0,0,0,0,89.403,135
7/31/2021 10:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",20,55417,55417,13543,2004,2004,159,12874,12849,0,0,3925,4727,4197,12849,12789,0,0,3916,4692,4181,0,0,148,0,NIL,60,0,0,0,0,0,0,0,0,0,0,0,12,12788,12769,12839,12384,14672,15130,452,0,6,0,0,119,21841,119,0,0,0,1,62,0,0,221,528,618,1121,13415,3458,0,0,43505,52158,459404,421358,466493,358062,265362,430389,56633,101416,157096,260763,385414,465227,533722,511667,-119,-97,-122,3600,0,0,0,0,111.551,153
7/31/2021 11:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",26,54491,54490,13947,2266,2266,143,13301,13200,0,0,3607,4795,4798,13200,13013,0,0,3590,4655,4768,0,0,404,0,NIL,185,2,0,0,0,2,0,0,0,0,0,0,13,13013,12989,13272,11116,13262,15426,2145,0,19,0,0,144,20705,144,0,0,0,3,43,0,0,208,422,678,1310,13761,3588,0,0,63287,38810,542069,486639,520970,405939,273624,383587,40003,106133,206079,333018,423347,518913,595712,577607,-118,-94,-122,3600,0,0,0,0,126.703,179
7/31/2021 12:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",9,52892,52890,13424,3840,3840,749,12480,12447,0,0,3676,4710,4061,12447,12366,0,0,3668,4665,4033,0,0,259,0,NIL,81,0,0,0,0,0,0,0,0,0,0,0,13,12365,12342,12531,11411,13562,14683,1116,0,5,0,0,119,21356,119,0,0,0,2,35,0,0,241,453,614,1744,13921,3361,0,0,38628,33269,549007,562891,572813,484889,306769,467069,37234,99319,159918,267190,370847,459429,559348,568640,-118,-88,-122,3600,0,0,0,0,139.099,173
7/31/2021 13:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",28,58978,58975,13935,5729,5729,1087,13020,13001,0,0,3655,4702,4644,13001,12920,0,0,3649,4638,4633,0,0,277,0,NIL,81,0,0,0,0,0,0,0,0,0,0,0,14,12920,12896,13484,11844,13926,15570,1640,0,4,0,0,128,21577,127,1,0,0,3,30,0,0,299,525,645,2034,14372,3273,0,0,42825,41340,555373,566402,508121,347748,260711,390572,47251,108601,173074,258964,382944,519315,573393,550162,-118,-92,-122,3600,0,0,0,0,131.009,179
7/31/2021 14:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",20,57281,57281,13362,4608,4608,795,12085,12063,0,0,3708,4477,3878,12063,11993,0,0,3700,4426,3867,0,0,201,0,NIL,70,0,0,0,0,0,0,0,0,0,0,0,13,11993,11972,12274,11526,13464,14214,745,0,5,0,0,177,20581,176,1,0,0,1,28,0,0,252,825,607,1578,13441,3131,0,0,40045,35501,528015,518205,498182,392694,259544,433779,39676,102998,170292,279884,373719,482150,541072,504305,-118,-88,-122,3600,0,0,0,0,119.261,163
7/31/2021 15:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",15,50387,50385,13935,4375,4374,749,12689,12662,0,0,3767,4708,4187,12662,12557,0,0,3758,4631,4168,0,0,256,0,NIL,105,0,0,0,0,0,0,0,0,0,0,0,11,12557,12531,12841,11579,13644,14908,1256,0,8,1,0,209,21287,207,0,0,2,2,22,0,0,320,522,585,1511,14701,3209,0,0,36825,39729,524304,510836,507778,356553,265545,395499,41958,101185,180183,299368,378414,462642,553718,548482,-118,-87,-122,3600,0,0,0,0,128.127,180
7/31/2021 16:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",26,53652,53650,13908,5709,5709,1770,13084,13056,0,0,3801,4832,4423,13056,12938,0,0,3798,4745,4395,0,0,331,0,NIL,118,0,0,0,0,0,0,0,0,0,0,0,13,12940,12901,13161,11232,13317,15252,1931,0,4,1,0,149,20684,149,0,0,0,2,49,0,0,328,428,646,2371,14907,3189,0,0,42393,39612,601931,540922,515996,370853,268839,412996,40986,92628,168071,284750,367440,478594,595509,622665,-118,-95,-122,3600,0,0,0,0,132.097,189
7/31/2021 17:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",21,53409,53409,14593,3578,3578,892,13655,13625,0,0,4160,4902,4563,13625,13529,0,0,4159,4812,4558,0,0,233,0,NIL,96,0,0,0,0,0,0,0,0,0,0,0,13,13531,13497,14214,12951,15252,16518,1259,0,7,0,0,147,23244,147,0,0,0,0,38,0,0,296,672,772,1674,15148,3243,0,0,37270,37613,587917,569953,544921,372115,233654,309310,42674,97236,137862,251768,355629,501571,582799,576929,-119,-89,-122,3600,0,0,0,0,136.171,182
7/31/2021 18:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",17,59088,59086,15182,3851,3851,499,14230,14200,0,0,4223,5030,4947,14200,14087,0,0,4218,4942,4927,0,0,294,0,NIL,113,0,0,0,0,0,0,0,0,0,0,0,13,14087,14051,14934,12590,14633,16983,2346,0,4,0,0,125,22623,125,0,0,0,1,38,0,0,358,493,539,1525,15493,3518,0,0,46146,37808,616183,596383,601670,408276,270765,451158,41386,122608,178748,281797,411275,616135,699667,622499,-119,-93,-122,3600,0,0,0,0,151.159,196
7/31/2021 19:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",25,49451,49451,13217,3461,3461,466,12221,12185,0,0,3630,4515,4040,12185,12085,0,0,3622,4447,4016,0,0,304,0,NIL,100,0,0,0,0,0,0,0,0,0,0,0,13,12086,12060,12417,10766,12739,14392,1646,0,7,0,0,103,18698,102,0,0,1,1,54,0,0,263,472,423,1359,12990,2955,0,0,42448,31116,726757,615939,597619,380629,236553,346501,34652,122730,202852,306387,394096,564706,728615,732550,-118,-90,-122,3600,0,0,0,0,145.643,193
7/31/2021 20:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,47807,47807,12247,3885,3885,1065,11568,11554,0,0,3788,4048,3718,11554,11501,0,0,3782,4013,3706,0,0,181,0,NIL,53,0,0,0,0,0,0,0,0,0,0,0,11,11501,11492,12140,11422,13360,14079,718,0,1,0,0,153,18883,153,0,0,0,1,24,0,0,282,382,385,1036,12771,2816,0,0,30412,30725,546399,502264,517369,326762,223244,284274,35766,81144,177038,293176,406529,510386,602717,529872,-119,-90,-122,3600,0,0,0,0,116.292,154
7/31/2021 21:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",21,56438,56436,11829,2388,2388,194,11076,11064,0,0,4049,3708,3307,11064,11030,0,0,4048,3688,3294,0,0,113,0,NIL,34,0,0,0,0,0,0,0,0,0,0,0,11,11030,11017,11881,11694,13490,13680,188,0,2,0,0,92,19452,91,1,0,0,0,36,0,0,266,393,333,978,11516,2882,0,0,25486,22034,508300,490637,455756,323290,210642,270863,29880,73565,121550,292738,379630,527717,578645,489894,-119,-96,-122,3600,0,0,0,0,97.064,140
7/31/2021 22:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",12,91377,91377,10288,3822,3822,503,9258,9239,0,0,3455,2880,2904,9239,9216,0,0,3453,2865,2898,0,0,121,0,NIL,23,0,0,0,0,0,0,0,0,0,0,0,11,9216,9207,10338,9985,11377,11735,355,0,3,0,0,55,15223,55,0,0,0,1,14,0,0,248,323,466,1037,9348,2195,0,0,26905,30779,406540,416242,431609,288808,196952,211223,22347,46581,97997,200548,313648,512041,459276,385070,-119,-98,-122,3600,0,0,0,0,71.174,114
7/31/2021 23:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,48996,48996,8598,2609,2609,914,8178,8166,0,0,3362,2580,2224,8166,8151,0,0,3360,2569,2222,0,0,84,0,NIL,15,0,0,0,0,0,0,0,0,0,0,0,10,8151,8140,8945,8825,10120,10242,121,0,1,0,0,36,12489,36,0,0,0,0,12,0,0,227,347,478,867,7490,1845,0,0,29268,33350,313317,251023,288182,216081,141258,206221,26029,57368,87541,144697,247365,369230,329096,300411,-120,-102,-122,3600,0,0,0,0,50.864,75
8/1/2021 0:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",5,40172,40172,7594,1312,1312,26,7205,7202,0,0,3054,2140,2008,7202,7189,0,0,3054,2129,2006,0,0,59,0,NIL,13,0,0,0,0,0,0,0,0,0,0,0,10,7189,7185,8114,8070,9073,9117,44,0,0,0,0,27,10688,27,0,0,0,1,9,0,0,227,162,391,1012,5829,1210,0,0,24259,14521,244754,293847,300804,170961,111679,261742,16570,42925,71853,116756,243680,365990,310138,240057,-120,-101,-122,3600,0,0,0,0,42.964,70
8/1/2021 1:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,35774,35774,6725,1978,1978,318,6402,6398,0,0,2971,1560,1867,6398,6392,0,0,2970,1555,1867,0,0,48,0,NIL,6,0,0,0,0,0,0,0,0,0,0,0,9,6392,6389,7916,7883,8590,8624,33,0,1,0,0,15,9997,15,0,0,0,1,20,0,0,156,194,400,897,5165,1184,0,0,19715,12318,245374,204741,296206,242454,201097,156034,16801,44318,111402,121275,222279,344222,338852,250057,-120,-102,-122,3600,0,0,0,0,35.359,54
8/1/2021 2:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,30954,30954,5967,1035,1035,7,5777,5777,0,0,2749,1334,1694,5777,5774,0,0,2749,1331,1694,0,0,49,0,NIL,3,0,0,0,0,0,0,0,0,0,0,0,8,5774,5770,7399,7372,8020,8047,27,0,0,0,0,18,9137,18,0,0,0,0,18,0,0,189,116,302,808,4148,1123,0,0,18537,12746,231654,150394,179920,123658,178435,126619,25623,59457,106810,139748,230791,305895,352187,227085,-120,-104,-122,3600,0,0,0,0,30.105,49
8/1/2021 3:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,31435,31435,5111,978,978,4,4951,4951,0,0,2186,994,1771,4951,4944,0,0,2185,992,1767,0,0,44,0,NIL,7,0,0,0,0,0,0,0,0,0,0,0,8,4944,4943,6557,6535,7057,7080,21,0,2,0,0,13,8237,13,0,0,0,0,5,0,0,157,91,336,686,3506,1086,0,0,12959,10369,224273,164791,170295,117845,172129,155674,13760,49368,116836,135162,209798,330817,259316,214443,-120,-106,-122,3600,0,0,0,0,26.247,39
8/1/2021 4:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,23208,23208,4772,793,793,7,4588,4587,0,0,2028,895,1664,4587,4582,0,0,2028,892,1662,0,0,42,0,NIL,5,0,0,0,0,0,0,0,0,0,0,0,7,4582,4582,6190,6179,6640,6651,11,0,0,0,0,24,7652,24,0,0,0,0,10,0,0,189,86,355,602,3386,808,0,0,13323,13978,268065,180814,200210,119487,117989,149284,31960,143174,102802,99658,184375,316537,376677,276000,-120,-94,-122,3600,0,0,0,0,25.124,42
8/1/2021 5:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",0,22187,22187,4432,653,653,6,4287,4285,0,0,1883,865,1537,4285,4279,0,0,1883,860,1536,0,0,44,0,NIL,6,0,0,0,0,0,0,0,0,0,0,0,8,4279,4279,5795,5779,6230,6246,16,0,0,0,0,20,7167,20,0,0,0,0,8,0,0,155,155,270,654,3091,714,0,0,10397,16107,263941,200761,183877,121687,118653,147234,16843,78798,95482,97112,235212,378896,370009,339673,-120,-105,-123,3600,0,0,0,0,23.418,38
8/1/2021 6:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,28400,28400,5272,877,877,4,4819,4818,0,0,2090,1119,1609,4818,4816,0,0,2090,1117,1609,0,0,54,0,NIL,2,0,0,0,0,0,0,0,0,0,0,0,7,4816,4814,6339,6297,6899,6942,42,0,1,0,0,23,7866,23,0,0,0,0,27,0,0,120,179,280,699,3780,909,0,0,11678,8951,236452,203321,184294,128741,121487,227160,14062,51298,63182,100269,179534,245671,347337,242023,-120,-103,-122,3600,0,0,0,0,24.997,41
8/1/2021 7:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,56453,56453,6623,1856,1856,31,6350,6344,0,0,2637,1694,2013,6344,6332,0,0,2633,1690,2009,0,0,70,0,NIL,12,0,0,0,0,0,0,0,0,0,0,0,10,6332,6327,7854,7781,8560,8634,73,0,1,0,0,21,9725,21,0,0,0,1,8,0,0,99,201,353,772,4899,1210,0,0,13836,13888,216385,172645,187704,142446,143835,175389,19605,52442,77563,128919,233138,238955,345754,244009,-120,-99,-122,3600,0,0,0,0,32.024,67
8/1/2021 8:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",28,69976,69976,9291,3758,3758,1423,8972,8963,0,0,3345,2934,2684,8963,8937,0,0,3344,2922,2671,0,0,88,0,NIL,26,0,0,0,0,0,0,0,0,0,0,0,10,8937,8927,9956,9837,11253,11374,117,3,1,0,0,45,13344,45,0,0,0,1,17,0,0,168,225,382,1046,9151,1577,0,0,21409,10862,325225,320120,279020,198286,171397,217621,12253,38455,68503,127447,187757,315764,340389,307330,-120,-101,-122,3600,0,0,0,0,50.653,79
8/1/2021 9:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",9,44038,44038,12052,1512,1512,128,11038,11033,0,0,4071,3809,3153,11033,10996,0,0,4069,3781,3146,0,0,104,0,NIL,37,0,0,0,0,0,0,0,0,0,0,0,11,10996,10986,11760,11585,13364,13542,175,0,3,0,0,79,17310,79,0,0,0,0,41,0,0,135,321,477,1394,10680,2402,0,0,33816,22382,395005,394727,397307,283723,169732,211074,23818,68540,91329,181197,239186,357481,507922,416061,-120,-98,-122,3600,0,0,0,0,72.621,131
8/1/2021 10:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",14,51100,51099,13873,1663,1663,52,12928,12900,0,0,4094,4735,4071,12900,12794,0,0,4090,4652,4052,0,0,238,0,NIL,106,0,0,0,0,0,0,0,0,0,0,0,14,12795,12779,13207,12183,14290,15315,1018,0,7,0,0,179,19386,179,0,0,0,0,56,0,0,224,392,598,1489,12700,2808,0,0,46596,26013,451540,460682,465818,335698,218810,320013,33201,98063,191772,322522,397447,573948,686134,488739,-119,-95,-122,3600,0,0,0,0,104.928,157
